paper_id,claim_id,table_figure,claim,value_script,value_paper,match,value_rewrite,match_rewrite,defect_locus,notes
barari_etal_2024,figure_1_panel_c_shows_democratic_primary_voters_1_yes,Figure 1,Panel (c) shows Democratic primary voters (1 = yes),0,1,0,0,0,paper_internal,The other half of the same transposition: panel (c) carries the Republican primary column and a belief split of 15.1 per cent more likely against 42.7 per cent less likely
barari_etal_2024,table_1_randomized_question_format_conditions,Table 1,Randomized question format conditions,NA,NA,NA,NA,NA,NA,"The table prints the two question wordings and no numbers, so it carries nothing to verify"
barari_etal_2024,text_p_1219_respondents_who_completed_the_survey,"Text, p. 1219",Respondents who completed the survey,NA,5011,NA,4838,0,archive,"The deposited data carry 4,838 respondents, 173 fewer than the article describes, with ids running 1 to 4838 and no gaps"
barari_etal_2024,text_p_1219_respondents_who_began_the_survey,"Text, p. 1219",Respondents who began the survey,NA,6877,NA,NA,NA,NA,"Respondents who did not complete are not in the deposit, so the denominator cannot be rebuilt"
barari_etal_2024,text_p_1219_completion_rate_pct,"Text, p. 1219",Completion rate (%),NA,73,NA,NA,NA,NA,Follows from the two counts above and is unverifiable for the same reason
barari_etal_2024,text_p_1219_weighted_biden_approval_pct,"Text, p. 1219",Weighted Biden approval (%),NA,40.4,NA,41.368891889276235,0,archive,"Weighted share approving, strongly or somewhat. The gap is the same 173 missing respondents"
barari_etal_2024,text_p_1219_fivethirtyeight_biden_approval_june_26_2023_pct,"Text, p. 1219","FiveThirtyEight Biden approval, June 26 2023 (%)",NA,40.3,NA,NA,NA,NA,"An external benchmark, not a quantity the survey produces"
barari_etal_2024,figure_1_caption_n_respondents_intending_neither_primary,Figure 1 caption,"N, respondents intending neither primary",NA,754,NA,889,0,paper_internal,"The caption's three Ns are the partisan identity counts, which belong to Figure A.1: 754 is the number of Independents, and the number intending neither primary is 889"
barari_etal_2024,figure_1_caption_n_republican_primary_voters,Figure 1 caption,"N, Republican primary voters",NA,2026,NA,2028,0,paper_internal,"2,026 is the number of Republican identifiers; 2,028 intend to vote in the Republican primary"
barari_etal_2024,figure_1_caption_n_democratic_primary_voters,Figure 1 caption,"N, Democratic primary voters",NA,1953,NA,1921,0,paper_internal,"1,953 is the number of Democratic identifiers; 1,921 intend to vote in the Democratic primary"
barari_etal_2024,text_p_1217_republican_primary_voters_chance_of_voting_for_trump_pct,"Text, p. 1217","Republican primary voters, chance of voting for Trump (%)",NA,64.1,NA,64.06975888899265,1,NA,
barari_etal_2024,text_p_1217_republican_primary_voters_chance_if_not_for_the_indictment_pct,"Text, p. 1217","Republican primary voters, chance if not for the indictment (%)",NA,65.7,NA,65.66713532403553,1,NA,
barari_etal_2024,text_p_1222_republican_primary_voters_effect_on_primary_vote_pp,"Text, p. 1222","Republican primary voters, effect on primary vote (pp)",NA,-1.6,NA,-1.597376435042854,1,NA,"The sentence prints the magnitude as 1.6 with no minus sign and gives the direction in words; Table 2, the abstract and page 1231 all print -1.6"
barari_etal_2024,text_p_1222_republican_primary_voters_effect_on_primary_vote_p_value,"Text, p. 1222","Republican primary voters, effect on primary vote, p-value",NA,0.02,NA,0.00749289690852636,0,paper_internal,"The text gives p = 0.02 for an estimate its own Table 2 reports at p = 0.007, which is what the data give"
barari_etal_2024,text_p_1222_republican_primary_voters_effect_on_belief_pp,"Text, p. 1222","Republican primary voters, effect on belief (pp)",NA,2.5,NA,2.4854038973464125,1,NA,
barari_etal_2024,text_p_1222_democratic_primary_voters_effect_on_belief_pp,"Text, p. 1222","Democratic primary voters, effect on belief (pp)",NA,5.8,NA,5.836435028572734,1,NA,
barari_etal_2024,text_p_1222_democratic_primary_voters_effect_on_general_election_vote_pp,"Text, p. 1222","Democratic primary voters, effect on general election vote (pp)",NA,0.9,NA,0.9482086004330096,1,NA,
barari_etal_2024,text_p_1222_democratic_primary_voters_effect_on_general_election_vote_p_value,"Text, p. 1222","Democratic primary voters, effect on general election vote, p-value",NA,0.22,NA,0.21660108157991337,1,NA,
barari_etal_2024,text_p_1222_neither_primary_effect_on_belief_pp,"Text, p. 1222","Neither primary, effect on belief (pp)",NA,1.8,NA,1.4537033608071608,0,paper_internal,The text reports +1.8 pp with p = 0.05 where its own Table 2 reports 1.5 pp with p = 0.124. The data give the table's value
barari_etal_2024,text_p_1222_neither_primary_effect_on_belief_standard_error_pp,"Text, p. 1222","Neither primary, effect on belief, standard error (pp)",NA,0.9,NA,0.9434378194425432,1,NA,
barari_etal_2024,text_p_1222_neither_primary_effect_on_belief_p_value,"Text, p. 1222","Neither primary, effect on belief, p-value",NA,0.05,NA,0.12417079815967708,0,paper_internal,See the estimate above; Table 2 prints 0.124
barari_etal_2024,text_p_1222_neither_primary_effect_on_general_election_vote_pp,"Text, p. 1222","Neither primary, effect on general election vote (pp)",NA,0.1,NA,0.2785431471643985,0,paper_internal,The text reports +0.1 pp with p = 0.89 where Table 2 reports 0.3 pp with p = 0.752. The data give the table's value
barari_etal_2024,text_p_1222_neither_primary_effect_on_general_election_vote_standard_error_pp,"Text, p. 1222","Neither primary, effect on general election vote, standard error (pp)",NA,0.9,NA,0.8792719217946693,1,NA,
barari_etal_2024,text_p_1222_neither_primary_effect_on_general_election_vote_p_value,"Text, p. 1222","Neither primary, effect on general election vote, p-value",NA,0.89,NA,0.7515898492544542,0,paper_internal,See the estimate above; Table 2 prints 0.752
barari_etal_2024,text_p_1231_republican_identifiers_in_the_republican_primary_chance_of_voting_for_trump_pct,"Text, p. 1231","Republican identifiers in the Republican primary, chance of voting for Trump (%)",NA,67.4,NA,67.44264037065216,1,NA,
barari_etal_2024,text_p_1231_republican_identifiers_in_the_republican_primary_chance_if_not_for_the_indictment_pct,"Text, p. 1231","Republican identifiers in the Republican primary, chance if not for the indictment (%)",NA,69.1,NA,69.08760116090991,1,NA,
